angle,date,hour,power
38,2024-04-18,9,158.12466130649813
38,2024-04-18,10,161.20426385883684
38,2024-04-18,11,135.4111995188956
38,2024-04-18,12,131.6914371260608
38,2024-04-18,13,247.72286753197375
38,2024-04-18,14,262.043810833097
38,2024-04-18,15,119.39491621922275
38,2024-04-18,16,221.25379633602338
38,2024-04-18,17,137.35762895472183
38,2024-04-18,18,11.341251640326742
38,2024-04-18,19,0.0
38,2024-04-18,20,0.0
38,2024-04-18,21,
38,2024-04-19,6,
38,2024-04-19,7,33.715493591432995
38,2024-04-19,8,80.51765149083955
38,2024-04-19,9,180.85682112092405
38,2024-04-19,10,202.8409728929559
38,2024-04-19,11,166.40958891392955
38,2024-04-19,12,188.73393920639705
38,2024-04-19,13,142.4058157063547
38,2024-04-19,14,205.15677374586306
38,2024-04-19,15,157.36600263739712
38,2024-04-19,16,105.819763644617
38,2024-04-19,17,134.619319736433
38,2024-04-19,18,22.222635084643755
38,2024-04-19,19,0.0
38,2024-04-19,20,0.0
38,2024-04-19,21,
38,2024-04-20,6,
38,2024-04-20,7,45.651188668385686
38,2024-04-20,8,84.36352128023915
38,2024-04-20,9,178.5297513511882
38,2024-04-20,10,252.46388501206698
38,2024-04-20,11,286.4166458164533
38,2024-04-20,12,302.9064241719255
38,2024-04-20,13,313.79339329062344
38,2024-04-20,14,322.60003271845176
38,2024-04-20,15,276.9745697508448
38,2024-04-20,16,207.3725199354135
38,2024-04-20,17,130.48250458294828
38,2024-04-20,18,22.925307181503747
38,2024-04-20,19,0.0
38,2024-04-20,20,0.0
38,2024-04-20,21,
38,2024-04-21,6,
38,2024-04-21,7,25.119704054911114
38,2024-04-21,8,51.177979110521974
38,2024-04-21,9,125.88584772124875
38,2024-04-21,10,166.24135470449158
38,2024-04-21,11,51.790710854356554
38,2024-04-21,12,67.88312878491827
38,2024-04-21,13,53.12290378787223
38,2024-04-21,14,38.1849768932318
38,2024-04-21,15,49.09180313693859
38,2024-04-21,16,39.14912445951053
38,2024-04-21,17,18.469430926780113
38,2024-04-21,18,2.737879178883051
38,2024-04-21,19,0.0
38,2024-04-21,20,0.0
38,2024-04-21,21,
38,2024-04-22,6,
38,2024-04-22,7,20.69000222511613
38,2024-04-22,8,69.02435943853123
38,2024-04-22,9,58.013479427556646
38,2024-04-22,10,78.63599230009498
38,2024-04-22,11,92.28082998871182
38,2024-04-22,12,159.89368127148498
38,2024-04-22,13,216.68949378517942
38,2024-04-22,14,169.81540570510788
38,2024-04-22,15,118.73810930197425
38,2024-04-22,16,91.13267727206663
38,2024-04-22,17,28.274635013620184
38,2024-04-22,18,9.345925133930702
38,2024-04-22,19,0.0
38,2024-04-22,20,0.0
38,2024-04-22,21,
38,2024-04-23,6,
38,2024-04-23,7,25.934272421498715
38,2024-04-23,8,81.96130903042908
38,2024-04-23,9,115.71440813695754
38,2024-04-23,10,83.54709828622309
38,2024-04-23,11,257.2917569252293
38,2024-04-23,12,46.50076290239916
38,2024-04-23,13,130.55777337496602
38,2024-04-23,14,169.92868526355443
38,2024-04-23,15,61.14584356423315
38,2024-04-23,16,40.31084329754266
38,2024-04-23,17,52.815021748069995
38,2024-04-23,18,20.357129905265783
38,2024-04-23,19,0.0
38,2024-04-23,20,0.0
38,2024-04-23,21,
38,2024-04-24,6,
38,2024-04-24,7,29.65296447559451
38,2024-04-24,8,57.43226202154245
38,2024-04-24,9,83.86321439834424
38,2024-04-24,10,139.27799625692157
38,2024-04-24,11,200.5265003660249
38,2024-04-24,12,224.09386247829912
38,2024-04-24,13,204.6656766288649
38,2024-04-24,14,128.1503717830526
38,2024-04-24,15,26.54379731962062
38,2024-04-24,16,21.23914795565159
38,2024-04-24,17,12.547915971426095
38,2024-04-24,18,5.001846062805482
38,2024-04-24,19,0.0
38,2024-04-24,20,0.0
38,2024-04-24,21,
38,2024-04-25,6,
38,2024-04-25,7,25.490417279892423
38,2024-04-25,8,75.96865925944309
38,2024-04-25,9,50.22346356661201
38,2024-04-25,10,252.17735208299996
38,2024-04-25,11,88.81025776144622
38,2024-04-25,12,0.0
38,2024-04-25,13,0.0
38,2024-04-25,14,277.9317516908396
38,2024-04-25,15,249.79440187225532
38,2024-04-25,16,127.91086418185007
38,2024-04-25,17,65.99996720288212
38,2024-04-25,18,17.735649559567204
38,2024-04-25,19,0.0
38,2024-04-25,20,0.0
38,2024-04-25,21,
38,2024-04-26,6,
38,2024-04-26,7,38.68019174919028
38,2024-04-26,8,71.69492319195773
38,2024-04-26,9,81.49770510762299
38,2024-04-26,10,74.7443441039443
38,2024-04-26,11,211.9814929237952
38,2024-04-26,12,94.65584940222865
38,2024-04-26,13,222.06770877352594
38,2024-04-26,14,244.08053763443036
38,2024-04-26,15,84.67301643457748
38,2024-04-26,16,15.337392382506867
38,2024-04-26,17,5.98367868341558
38,2024-04-26,18,56.40666001644801
38,2024-04-26,19,0.0
38,2024-04-26,20,0.0
38,2024-04-26,21,
38,2024-04-27,6,
38,2024-04-27,7,18.45416767074713
38,2024-04-27,8,60.666635987673516
38,2024-04-27,9,90.78345309527012
38,2024-04-27,10,197.02826602399685
38,2024-04-27,11,174.2520888241113
38,2024-04-27,12,38.779522195172696
38,2024-04-27,13,206.16221159831213
38,2024-04-27,14,36.09689934521987
38,2024-04-27,15,104.78027269289943
38,2024-04-27,16,202.92788045750737
38,2024-04-27,17,145.3580805987933
38,2024-04-27,18,52.27084194382886
38,2024-04-27,19,0.0
38,2024-04-27,20,0.0
38,2024-04-27,21,
38,2024-04-28,6,
38,2024-04-28,7,26.300188894052724
38,2024-04-28,8,21.829126080536035
38,2024-04-28,9,91.41545024807968
38,2024-04-28,10,154.73471943420276
38,2024-04-28,11,149.28418577930893
38,2024-04-28,12,130.05544138789145
38,2024-04-28,13,86.42898828906856
38,2024-04-28,14,101.64924370732902
38,2024-04-28,15,158.44256136835727
38,2024-04-28,16,66.35474499457692
38,2024-04-28,17,92.73987086466478
38,2024-04-28,18,52.77907120863835
38,2024-04-28,19,0.0
38,2024-04-28,20,0.0
38,2024-04-28,21,
38,2024-04-29,6,
38,2024-04-29,7,31.354203862067127
38,2024-04-29,8,83.87025929602109
38,2024-04-29,9,157.8924322607409
38,2024-04-29,10,78.5033093060487
38,2024-04-29,11,70.66287462053677
38,2024-04-29,12,49.93617171838558
38,2024-04-29,13,175.6667924538374
38,2024-04-29,14,243.2335882930092
38,2024-04-29,15,123.36669282770042
38,2024-04-29,16,84.82410656899921
38,2024-04-29,17,97.35052737118566
38,2024-04-29,18,39.68141412088349
38,2024-04-29,19,0.0
38,2024-04-29,20,0.0
38,2024-04-29,21,0.0
38,2024-04-30,6,
38,2024-04-30,7,41.064467420939295
38,2024-04-30,8,79.87487151288326
38,2024-04-30,9,144.79389227995284
38,2024-04-30,10,246.41375707663477
38,2024-04-30,11,287.26613486357166
38,2024-04-30,12,321.8002901278832
38,2024-04-30,13,302.3262808867112
38,2024-04-30,14,219.16578238630834
38,2024-04-30,15,188.77048465296522
38,2024-04-30,16,82.81532186315424
38,2024-04-30,17,65.28866704866635
38,2024-04-30,18,15.354597531624373
38,2024-04-30,19,0.0
38,2024-04-30,20,0.0
38,2024-04-30,21,0.0
38,2024-05-01,6,
38,2024-05-01,7,45.957390454663745
38,2024-05-01,8,85.59897863373257
38,2024-05-01,9,159.49627922740808
38,2024-05-01,10,153.71374791195132
38,2024-05-01,11,71.13749956010011
38,2024-05-01,12,159.37113895148428
38,2024-05-01,13,80.41675347341867
38,2024-05-01,14,82.3872135365543
38,2024-05-01,15,173.0592199261456
38,2024-05-01,16,83.31903631093684
38,2024-05-01,17,41.52105241075118
38,2024-05-01,18,23.58687331258849
38,2024-05-01,19,0.0
38,2024-05-01,20,0.0
38,2024-05-01,21,0.0
38,2024-05-02,6,
38,2024-05-02,7,22.278529201929256
38,2024-05-02,8,36.64948485376118
38,2024-05-02,9,66.78446958846243
38,2024-05-02,10,147.58401849076557
38,2024-05-02,11,162.5777564915312
38,2024-05-02,12,35.9306090171181
38,2024-05-02,13,66.92906201492856
38,2024-05-02,14,24.21210645074199
38,2024-05-02,15,141.8924399505474
38,2024-05-02,16,41.164820630561934
38,2024-05-02,17,33.386371929340754
38,2024-05-02,18,16.443165809357414
38,2024-05-02,19,0.0
38,2024-05-02,20,0.0
38,2024-05-02,21,0.0
38,2024-05-03,6,
38,2024-05-03,7,21.379546930277876
38,2024-05-03,8,24.016904792236787
38,2024-05-03,9,44.24645795557191
38,2024-05-03,10,42.26680582055512
38,2024-05-03,11,125.43069320256966
38,2024-05-03,12,179.8780598304504
38,2024-05-03,13,216.42801642173578
38,2024-05-03,14,188.812370373529
38,2024-05-03,15,73.86705145751719
38,2024-05-03,16,66.55886421614261
38,2024-05-03,17,39.18281833475214
38,2024-05-03,18,13.236838951773143
38,2024-05-03,19,0.0
38,2024-05-03,20,0.0
38,2024-05-03,21,0.0
38,2024-05-04,6,
38,2024-05-04,7,22.289720746369305
38,2024-05-04,8,78.14500505907218
38,2024-05-04,9,98.03071060509332
38,2024-05-04,10,151.0284201567281
38,2024-05-04,11,97.3738982908421
38,2024-05-04,12,151.29313594760916
38,2024-05-04,13,197.9551238993854
38,2024-05-04,14,182.06303305756904
38,2024-05-04,15,133.86007357056474
38,2024-05-04,16,144.9124318411096
38,2024-05-04,17,59.382562662974046
38,2024-05-04,18,4.796214258422561
38,2024-05-04,19,0.0
38,2024-05-04,20,0.0
38,2024-05-04,21,0.0
38,2024-05-05,6,
38,2024-05-05,7,13.681999849742219
38,2024-05-05,8,49.70417783362854
38,2024-05-05,9,71.2243040995232
38,2024-05-05,10,44.8372810293224
38,2024-05-05,11,36.717678841442975
38,2024-05-05,12,50.69152415386349
38,2024-05-05,13,46.67105792898844
38,2024-05-05,14,32.68753651157989
38,2024-05-05,15,31.041832915479514
38,2024-05-05,16,28.314954736475325
38,2024-05-05,17,20.760214011586818
38,2024-05-05,18,10.188075281589171
38,2024-05-05,19,0.0
38,2024-05-05,20,0.0
38,2024-05-05,21,0.0
38,2024-05-06,6,
38,2024-05-06,7,8.908442763472989
38,2024-05-06,8,29.408950518311627
38,2024-05-06,9,39.65281710081152
38,2024-05-06,10,24.663501492869717
38,2024-05-06,11,28.893127572393276
38,2024-05-06,12,34.806692095770096
38,2024-05-06,13,41.61359432980797
38,2024-05-06,14,60.243468191867116
38,2024-05-06,15,58.77234150449003
38,2024-05-06,16,86.85524406553935
38,2024-05-06,17,44.76733501258026
38,2024-05-06,18,12.28190425124209
38,2024-05-06,19,0.0
38,2024-05-06,20,0.0
38,2024-05-06,21,0.0
38,2024-05-07,6,
38,2024-05-07,7,28.390031145488905
38,2024-05-07,8,72.43947957332456
38,2024-05-07,9,73.58621867127364
38,2024-05-07,10,139.0976492462184
38,2024-05-07,11,161.83764628294
38,2024-05-07,12,192.01094613036372
38,2024-05-07,13,252.63753890008007
38,2024-05-07,14,168.9805361490176
38,2024-05-07,15,155.96194727993677
38,2024-05-07,16,102.35220140684925
38,2024-05-07,17,95.60237554705525
38,2024-05-07,18,37.15414681980012
38,2024-05-07,19,0.0
38,2024-05-07,20,0.0
38,2024-05-07,21,0.0
38,2024-05-08,6,
38,2024-05-08,7,20.157739651631715
38,2024-05-08,8,77.32369228582921
38,2024-05-08,9,134.83252989537837
38,2024-05-08,10,223.46494639431216
38,2024-05-08,11,45.0014767305189
38,2024-05-08,12,185.71117607800866
38,2024-05-08,13,50.86094711215129
38,2024-05-08,14,39.03008377228265
38,2024-05-08,15,112.21057680749752
38,2024-05-08,16,202.97085131862622
38,2024-05-08,17,132.0640357457821
38,2024-05-08,18,53.31417019150499
38,2024-05-08,19,0.0
38,2024-05-08,20,0.0
38,2024-05-08,21,0.0
38,2024-05-09,6,
38,2024-05-09,7,26.0551567409795
38,2024-05-09,8,80.0921624521389
38,2024-05-09,9,162.30524826036265
38,2024-05-09,10,214.68107994547714
38,2024-05-09,11,248.4385814582805
38,2024-05-09,12,198.9156513093204
38,2024-05-09,13,72.76274892201747
38,2024-05-09,14,80.09311935210138
38,2024-05-09,15,26.656304792386152
38,2024-05-09,16,25.628389969981953
38,2024-05-09,17,11.234538513070305
