angle,azimuth,date,hour,power
38,130,2024-04-10,15,90.7072727324002
38,130,2024-04-10,16,52.276748886967766
38,130,2024-04-10,17,27.51300039436495
38,130,2024-04-10,18,0.2724286259292127
38,130,2024-04-10,19,0.0
38,130,2024-04-10,20,0.0
38,130,2024-04-10,21,0.0
38,130,2024-04-11,6,0.0
38,130,2024-04-11,7,80.10565903605331
38,130,2024-04-11,8,238.67289556764464
38,130,2024-04-11,9,369.25384913605376
38,130,2024-04-11,10,340.4926254325813
38,130,2024-04-11,11,162.5104067426543
38,130,2024-04-11,12,200.45719571466705
38,130,2024-04-11,13,24.429436852710445
38,130,2024-04-11,14,129.76827962871386
38,130,2024-04-11,15,79.12756266432874
38,130,2024-04-11,16,64.62165317886294
38,130,2024-04-11,17,24.06117804378469
38,130,2024-04-11,18,0.3934308827775745
38,130,2024-04-11,19,0.0
38,130,2024-04-11,20,0.0
38,130,2024-04-11,21,0.0
38,130,2024-04-12,6,0.0
38,130,2024-04-12,7,292.180132886368
38,130,2024-04-12,8,224.9385451315012
38,130,2024-04-12,9,202.4078937002216
38,130,2024-04-12,10,181.2416208388592
38,130,2024-04-12,11,143.26025357030136
38,130,2024-04-12,12,115.7000812476764
38,130,2024-04-12,13,100.2761456783484
38,130,2024-04-12,14,87.51308550316958
38,130,2024-04-12,15,52.06639735089328
38,130,2024-04-12,16,19.06520001042276
38,130,2024-04-12,17,6.709209786513071
38,130,2024-04-12,18,0.1939386444981677
38,130,2024-04-12,19,0.0
38,130,2024-04-12,20,0.0
38,130,2024-04-12,21,0.0
38,130,2024-04-13,6,0.0
38,130,2024-04-13,7,574.4336106554248
38,130,2024-04-13,8,208.69178219700217
38,130,2024-04-13,9,206.9257837963065
38,130,2024-04-13,10,240.7383212316292
38,130,2024-04-13,11,256.50906055692485
38,130,2024-04-13,12,166.53078548737815
38,130,2024-04-13,13,193.24677798700608
38,130,2024-04-13,14,206.8730384246849
38,130,2024-04-13,15,152.67103188308909
38,130,2024-04-13,16,96.37806490118606
38,130,2024-04-13,17,33.48360781296256
38,130,2024-04-13,18,1.0354330235221458
38,130,2024-04-13,19,0.0
38,130,2024-04-13,20,0.0
38,130,2024-04-13,21,0.0
38,130,2024-04-14,6,0.0
38,130,2024-04-14,7,97.297004003037
38,130,2024-04-14,8,157.2523342188154
38,130,2024-04-14,9,128.46823955184587
38,130,2024-04-14,10,97.43227188276842
38,130,2024-04-14,11,35.521785568607804
38,130,2024-04-14,12,46.06063558490421
38,130,2024-04-14,13,69.94080932806727
38,130,2024-04-14,14,47.63518301562325
38,130,2024-04-14,15,86.53793883805274
38,130,2024-04-14,16,41.42996021871113
38,130,2024-04-14,17,16.68176757276156
38,130,2024-04-14,18,1.6746451720098308
38,130,2024-04-14,19,0.0
38,130,2024-04-14,20,0.0
38,130,2024-04-14,21,0.0
38,130,2024-04-15,6,0.0
38,130,2024-04-15,7,118.74621493850432
38,130,2024-04-15,8,123.93046605208508
38,130,2024-04-15,9,166.31859382181958
38,130,2024-04-15,10,53.435489866396296
38,130,2024-04-15,11,86.11776034894844
38,130,2024-04-15,12,151.11922236993854
38,130,2024-04-15,13,101.21741525887956
38,130,2024-04-15,14,41.07888120732967
38,130,2024-04-15,15,76.9780474786011
38,130,2024-04-15,16,41.80796215199479
38,130,2024-04-15,17,30.0354089114122
38,130,2024-04-15,18,1.515180640784348
38,130,2024-04-15,19,0.0
38,130,2024-04-15,20,0.0
38,130,2024-04-15,21,0.0
38,130,2024-04-16,6,0.0
38,130,2024-04-16,7,249.67359508464665
38,130,2024-04-16,8,206.2201228111739
38,130,2024-04-16,9,182.9337919338137
38,130,2024-04-16,10,255.352406530215
38,130,2024-04-16,11,182.885932056018
38,130,2024-04-16,12,215.8111463344141
38,130,2024-04-16,13,174.93040380265325
38,130,2024-04-16,14,104.73707255737524
38,130,2024-04-16,15,78.0700270421658
38,130,2024-04-16,16,44.0786079766569
38,130,2024-04-16,17,5.64172698165477
38,130,2024-04-16,18,0.1959694682839859
38,130,2024-04-16,19,0.0
38,130,2024-04-16,20,0.0
38,130,2024-04-16,21,0.0
38,130,2024-04-17,6,0.0
38,130,2024-04-17,7,228.18418817128165
38,130,2024-04-17,8,263.8965039224012
38,130,2024-04-17,9,167.1889177045584
38,130,2024-04-17,10,150.57614262393534
38,130,2024-04-17,11,231.94840996927053
38,130,2024-04-17,12,275.0929866334122
38,130,2024-04-17,13,209.2717647931595
38,130,2024-04-17,14,216.6011493936
38,130,2024-04-17,15,154.3943657916323
38,130,2024-04-17,16,87.2974048052453
38,130,2024-04-17,17,21.77477987377477
38,130,2024-04-17,18,1.9051077734712056
38,130,2024-04-17,19,0.0
38,130,2024-04-17,20,0.0
38,130,2024-04-17,21,0.0
38,130,2024-04-18,6,0.0
