angle,date,hour,power
10,2024-03-24,17,28.36554178256608
10,2024-03-24,18,0.0
10,2024-03-24,19,0.0
10,2024-03-24,20,
10,2024-03-24,21,
10,2024-03-25,6,
10,2024-03-25,7,18.00552449603972
10,2024-03-25,8,20.546280442492556
10,2024-03-25,9,62.240861310060694
10,2024-03-25,10,87.68260302767118
10,2024-03-25,11,113.74823537574161
10,2024-03-25,12,102.10624120899614
10,2024-03-25,13,170.44846021850907
10,2024-03-25,14,111.93382750648821
10,2024-03-25,15,46.43797999239078
10,2024-03-25,16,15.980106575152579
10,2024-03-25,17,6.021954786175431
10,2024-03-25,18,0.0
10,2024-03-25,19,0.0
10,2024-03-25,20,
10,2024-03-25,21,
10,2024-03-26,6,
10,2024-03-26,7,24.390106099700027
10,2024-03-26,8,19.689061531741256
10,2024-03-26,9,62.770022013914144
10,2024-03-26,10,63.495428100465965
10,2024-03-26,11,114.61486738988489
10,2024-03-26,12,157.58654385196132
10,2024-03-26,13,45.37385156731604
10,2024-03-26,14,74.50409629283341
10,2024-03-26,15,26.823509123704394
10,2024-03-26,16,30.351605377525253
10,2024-03-26,17,13.68931627923913
10,2024-03-26,18,0.0
10,2024-03-26,19,0.0
10,2024-03-26,20,
10,2024-03-26,21,
10,2024-03-27,6,
10,2024-03-27,7,15.754256366886999
10,2024-03-27,8,37.84622688857485
10,2024-03-27,9,156.77620444505476
10,2024-03-27,10,150.32019475029816
10,2024-03-27,11,104.74304852462575
10,2024-03-27,12,165.82384889363573
10,2024-03-27,13,21.993587969710553
10,2024-03-27,14,15.635023622416162
10,2024-03-27,15,129.90625889816857
10,2024-03-27,16,9.163779420624845
10,2024-03-27,17,51.28426699242501
10,2024-03-27,18,0.0
10,2024-03-27,19,0.0
10,2024-03-27,20,
10,2024-03-27,21,
10,2024-03-28,6,
10,2024-03-28,7,35.98997641266361
10,2024-03-28,8,54.129857831510144
10,2024-03-28,9,43.15391611035419
10,2024-03-28,10,26.380677873020375
10,2024-03-28,11,98.83473878074264
10,2024-03-28,12,24.153164391784564
10,2024-03-28,13,252.74295923243088
10,2024-03-28,14,82.44343648562052
10,2024-03-28,15,122.60476294120245
10,2024-03-28,16,59.970343626337524
10,2024-03-28,17,22.06344942821429
10,2024-03-28,18,0.0
10,2024-03-28,19,0.0
10,2024-03-28,20,
10,2024-03-28,21,
10,2024-03-29,6,
10,2024-03-29,7,25.2910042616377
10,2024-03-29,8,57.93637511289374
10,2024-03-29,9,74.68202674833616
10,2024-03-29,10,114.9329348789442
10,2024-03-29,11,43.695930826770315
10,2024-03-29,12,37.457439399045384
10,2024-03-29,13,26.709541686868945
10,2024-03-29,14,53.44620032567179
10,2024-03-29,15,46.75702206249333
10,2024-03-29,16,0.0
10,2024-03-29,17,18.598750437460033
10,2024-03-29,18,0.0
10,2024-03-29,19,0.0
10,2024-03-29,20,
10,2024-03-29,21,
10,2024-03-30,6,
10,2024-03-30,7,22.53801377040954
10,2024-03-30,8,23.090125723599733
10,2024-03-30,9,50.082915123811006
10,2024-03-30,10,33.49281249237423
10,2024-03-30,11,46.81861314486498
10,2024-03-30,12,64.22237148620633
10,2024-03-30,13,64.73813154936822
10,2024-03-30,14,43.0797210364708
10,2024-03-30,15,22.816715282721724
10,2024-03-30,16,13.71960081456017
10,2024-03-30,17,10.114173030763766
10,2024-03-30,18,0.0
10,2024-03-30,19,0.0
10,2024-03-30,20,
10,2024-03-30,21,
10,2024-03-31,6,
10,2024-03-31,7,
10,2024-03-31,8,40.84557791140353
10,2024-03-31,9,35.11511496804901
10,2024-03-31,10,25.62190403571409
10,2024-03-31,11,69.90216604091573
10,2024-03-31,12,139.66454331381752
10,2024-03-31,13,40.56738402416077
10,2024-03-31,14,51.7515857608914
10,2024-03-31,15,22.037935224549784
10,2024-03-31,16,58.15293343089196
10,2024-03-31,17,89.08037988386134
10,2024-03-31,18,0.0
10,2024-03-31,19,0.0
10,2024-03-31,20,0.0
10,2024-03-31,21,
10,2024-04-01,6,
10,2024-04-01,7,
10,2024-04-01,8,27.40621963761289
10,2024-04-01,9,19.89495705672985
10,2024-04-01,10,75.87494566242285
10,2024-04-01,11,130.76925493081143
10,2024-04-01,12,54.62963921565355
10,2024-04-01,13,31.615606455897822
10,2024-04-01,14,37.26997964626483
10,2024-04-01,15,11.342928029168984
10,2024-04-01,16,18.807671912249248
10,2024-04-01,17,7.2704378503555365
10,2024-04-01,18,0.0
10,2024-04-01,19,0.0
10,2024-04-01,20,0.0
10,2024-04-01,21,
10,2024-04-02,6,
10,2024-04-02,7,
10,2024-04-02,8,68.67605816658944
10,2024-04-02,9,130.62178841015182
10,2024-04-02,10,183.17999413735865
10,2024-04-02,11,135.13313716631816
10,2024-04-02,12,167.8265768271123
10,2024-04-02,13,184.59544871472426
10,2024-04-02,14,207.90077609372935
10,2024-04-02,15,202.46104410183005
10,2024-04-02,16,150.80669039505005
10,2024-04-02,17,81.56460196685242
10,2024-04-02,18,0.0
10,2024-04-02,19,0.0
10,2024-04-02,20,0.0
10,2024-04-02,21,
10,2024-04-03,6,
10,2024-04-03,7,
10,2024-04-03,8,33.58363806612141
10,2024-04-03,9,35.50728581069454
10,2024-04-03,10,34.647554616096755
10,2024-04-03,11,33.16921566202791
10,2024-04-03,12,54.43018301235337
10,2024-04-03,13,135.34868481323872
10,2024-04-03,14,260.4782341150225
10,2024-04-03,15,214.09677938190427
10,2024-04-03,16,157.09404962198346
10,2024-04-03,17,86.00888538050599
10,2024-04-03,18,0.0
10,2024-04-03,19,0.0
10,2024-04-03,20,0.0
10,2024-04-03,21,
10,2024-04-04,6,
10,2024-04-04,7,
10,2024-04-04,8,71.26145753736704
10,2024-04-04,9,132.71739779392075
10,2024-04-04,10,183.17961117243505
10,2024-04-04,11,168.74037608977054
10,2024-04-04,12,210.8133915523877
10,2024-04-04,13,205.24527973071818
10,2024-04-04,14,171.02358402109857
10,2024-04-04,15,88.92447246229764
10,2024-04-04,16,132.38252705687438
10,2024-04-04,17,57.66981199780628
10,2024-04-04,18,0.0
10,2024-04-04,19,0.0
10,2024-04-04,20,0.0
10,2024-04-04,21,
10,2024-04-05,6,
10,2024-04-05,7,
10,2024-04-05,8,20.334228830903704
10,2024-04-05,9,60.08405531525885
10,2024-04-05,10,117.02493470557499
10,2024-04-05,11,155.58639501379258
10,2024-04-05,12,150.94175251646718
10,2024-04-05,13,121.04486966116977
10,2024-04-05,14,127.3299609797913
10,2024-04-05,15,104.36736192675912
10,2024-04-05,16,26.64139424640583
10,2024-04-05,17,12.907795106642446
10,2024-04-05,18,0.0
10,2024-04-05,19,0.0
10,2024-04-05,20,0.0
10,2024-04-05,21,
10,2024-04-06,6,
10,2024-04-06,7,
10,2024-04-06,8,32.026986424822205
10,2024-04-06,9,39.84538508813384
10,2024-04-06,10,40.39148320395094
10,2024-04-06,11,73.42504202158437
10,2024-04-06,12,51.11614084712262
10,2024-04-06,13,64.15352342344912
10,2024-04-06,14,69.89956288499474
10,2024-04-06,15,103.99557057646979
10,2024-04-06,16,72.46359254325989
10,2024-04-06,17,46.30743293804463
10,2024-04-06,18,0.0
10,2024-04-06,19,0.0
10,2024-04-06,20,0.0
10,2024-04-06,21,
10,2024-04-07,6,
10,2024-04-07,7,
10,2024-04-07,8,73.88524367305493
10,2024-04-07,9,72.33725287361878
10,2024-04-07,10,62.03119036951179
10,2024-04-07,11,41.68484250317397
10,2024-04-07,12,33.40471144242114
10,2024-04-07,13,32.73325395483631
10,2024-04-07,14,47.17512139669141
10,2024-04-07,15,72.89509358312428
10,2024-04-07,16,56.80863844095653
10,2024-04-07,17,28.040672859651423
10,2024-04-07,18,0.0
10,2024-04-07,19,0.0
10,2024-04-07,20,0.0
10,2024-04-07,21,
10,2024-04-08,6,
10,2024-04-08,7,
10,2024-04-08,8,71.35529297069976
10,2024-04-08,9,125.09202950840462
10,2024-04-08,10,186.7990208487819
10,2024-04-08,11,231.76802992703364
10,2024-04-08,12,251.9942887244448
10,2024-04-08,13,257.12092563567484
10,2024-04-08,14,268.95806008716045
10,2024-04-08,15,216.3977377125224
10,2024-04-08,16,154.06457627830181
10,2024-04-08,17,80.30892357654427
10,2024-04-08,18,0.0
10,2024-04-08,19,0.0
10,2024-04-08,20,0.0
10,2024-04-08,21,
10,2024-04-09,6,
10,2024-04-09,7,
10,2024-04-09,8,78.8908465380097
10,2024-04-09,9,141.11626466556433
10,2024-04-09,10,203.08997022366702
10,2024-04-09,11,240.16437328567474
10,2024-04-09,12,252.1424082472429
10,2024-04-09,13,262.87765009086337
10,2024-04-09,14,272.41864423970924
10,2024-04-09,15,224.70692159537808
10,2024-04-09,16,165.29063696221715
10,2024-04-09,17,91.67910471096053
10,2024-04-09,18,0.4347630275011069
10,2024-04-09,19,0.0
10,2024-04-09,20,0.0
10,2024-04-09,21,
10,2024-04-10,6,
10,2024-04-10,7,17.412606985814374
10,2024-04-10,8,44.070987367536155
10,2024-04-10,9,33.19517295861824
10,2024-04-10,10,22.199486396151258
10,2024-04-10,11,69.77708154194539
10,2024-04-10,12,93.3567775812776
10,2024-04-10,13,80.65559752033414
10,2024-04-10,14,72.36681532982922
10,2024-04-10,15,97.28888399747345
10,2024-04-10,16,79.17835008839418
10,2024-04-10,17,88.44412707234025
10,2024-04-10,18,0.6497958734499707
10,2024-04-10,19,0.0
10,2024-04-10,20,0.0
10,2024-04-10,21,
10,2024-04-11,6,
10,2024-04-11,7,28.482275330581885
10,2024-04-11,8,60.60794297503096
10,2024-04-11,9,140.82918137455164
10,2024-04-11,10,178.55391334758136
10,2024-04-11,11,86.81189273293137
10,2024-04-11,12,134.22895990129075
10,2024-04-11,13,15.81819420384613
10,2024-04-11,14,117.74529738852787
10,2024-04-11,15,83.20718575487052
10,2024-04-11,16,100.44726713888282
10,2024-04-11,17,67.51712617975373
10,2024-04-11,18,0.863324573299328
10,2024-04-11,19,0.0
10,2024-04-11,20,0.0
10,2024-04-11,21,
10,2024-04-12,6,
10,2024-04-12,7,49.71214135076215
10,2024-04-12,8,57.258151420476125
10,2024-04-12,9,76.33600367840788
10,2024-04-12,10,84.6672946464412
10,2024-04-12,11,75.0317493254567
10,2024-04-12,12,67.85682988683394
10,2024-04-12,13,66.63821578051397
10,2024-04-12,14,68.0132129754532
10,2024-04-12,15,46.36312360045404
10,2024-04-12,16,20.273612349956267
10,2024-04-12,17,10.469462791071937
10,2024-04-12,18,0.43015227635813424
10,2024-04-12,19,0.0
10,2024-04-12,20,0.0
10,2024-04-12,21,
10,2024-04-13,6,
10,2024-04-13,7,46.82379173586623
10,2024-04-13,8,52.76317724906968
10,2024-04-13,9,78.63110073262382
10,2024-04-13,10,118.71180739900721
10,2024-04-13,11,155.17719190292507
10,2024-04-13,12,105.42359940719639
10,2024-04-13,13,159.59636765228848
10,2024-04-13,14,225.7415031530617
10,2024-04-13,15,198.54001513069247
10,2024-04-13,16,167.25779665430963
10,2024-04-13,17,109.40197808843536
10,2024-04-13,18,4.417923150098164
10,2024-04-13,19,0.0
10,2024-04-13,20,0.0
10,2024-04-13,21,
10,2024-04-14,6,
10,2024-04-14,7,24.8203043388896
10,2024-04-14,8,42.794669111747766
10,2024-04-14,9,47.12812726071928
10,2024-04-14,10,42.612044146407555
10,2024-04-14,11,17.648092142779944
10,2024-04-14,12,25.73493430435699
10,2024-04-14,13,43.81833668515786
10,2024-04-14,14,33.60597301789639
10,2024-04-14,15,87.00362354434776
10,2024-04-14,16,49.80831189280738
10,2024-04-14,17,28.688157934786076
10,2024-04-14,18,10.205711675652053
10,2024-04-14,19,0.0
10,2024-04-14,20,0.0
10,2024-04-14,21,
10,2024-04-15,6,
10,2024-04-15,7,16.184179916327356
10,2024-04-15,8,31.931359042682036
10,2024-04-15,9,60.680367930517626
10,2024-04-15,10,23.374047652135026
10,2024-04-15,11,43.500209377652865
10,2024-04-15,12,91.21491536846136
10,2024-04-15,13,66.3248215909951
10,2024-04-15,14,28.87815082860896
10,2024-04-15,15,74.22914259069736
10,2024-04-15,16,52.696772351594916
10,2024-04-15,17,86.51531759938706
10,2024-04-15,18,7.13945798524049
10,2024-04-15,19,0.0
10,2024-04-15,20,0.0
10,2024-04-15,21,
10,2024-04-16,6,
10,2024-04-16,7,34.422219137159175
10,2024-04-16,8,52.62614229535536
10,2024-04-16,9,67.25808247172455
10,2024-04-16,10,122.30443638492609
10,2024-04-16,11,97.20823546889513
10,2024-04-16,12,143.2344646200794
10,2024-04-16,13,132.20434164864974
10,2024-04-16,14,83.53334404557432
10,2024-04-16,15,77.49523065386862
10,2024-04-16,16,58.82997284332576
10,2024-04-16,17,8.676741425458928
10,2024-04-16,18,0.4245976045277897
10,2024-04-16,19,0.0
10,2024-04-16,20,0.0
10,2024-04-16,21,
10,2024-04-17,6,
10,2024-04-17,7,28.690283237767577
10,2024-04-17,8,64.63580214300136
10,2024-04-17,9,60.425980006547235
10,2024-04-17,10,65.72369015269314
10,2024-04-17,11,128.2813500847584
10,2024-04-17,12,197.68261458516517
10,2024-04-17,13,167.6108133646123
10,2024-04-17,14,226.33324065063897
10,2024-04-17,15,190.75885961549986
10,2024-04-17,16,139.77419522582906
10,2024-04-17,17,52.00325938761184
10,2024-04-17,18,26.073551875645926
10,2024-04-17,19,0.0
10,2024-04-17,20,0.0
10,2024-04-17,21,
10,2024-04-18,6,
10,2024-04-18,7,35.68505356281997
10,2024-04-18,8,62.66536122336073
10,2024-04-18,9,126.84218222259452
10,2024-04-18,10,112.67389978181514
10,2024-04-18,11,86.3341576014912
10,2024-04-18,12,81.73010708573787
10,2024-04-18,13,197.49205726400405
10,2024-04-18,14,229.76320653837138
10,2024-04-18,15,85.23128294721795
10,2024-04-18,16,199.3945578979822
10,2024-04-18,17,128.95810760662093
10,2024-04-18,18,11.223089021103455
10,2024-04-18,19,0.0
10,2024-04-18,20,0.0
10,2024-04-18,21,
10,2024-04-19,6,
10,2024-04-19,7,33.17340060349289
10,2024-04-19,8,95.82747019134094
10,2024-04-19,9,161.89388347078972
10,2024-04-19,10,161.2828585914442
10,2024-04-19,11,115.2230197576173
10,2024-04-19,12,133.9553779139218
10,2024-04-19,13,94.26087459793116
10,2024-04-19,14,163.93245714898347
10,2024-04-19,15,128.13725737342784
10,2024-04-19,16,89.27252874242639
10,2024-04-19,17,115.55558374167288
10,2024-04-19,18,19.827679727837527
10,2024-04-19,19,0.0
10,2024-04-19,20,0.0
10,2024-04-19,21,
10,2024-04-20,6,
10,2024-04-20,7,34.57071446568072
10,2024-04-20,8,91.33919201954741
10,2024-04-20,9,149.78678438120866
10,2024-04-20,10,207.3919967101807
10,2024-04-20,11,236.8442707794311
10,2024-04-20,12,257.4892063896243
10,2024-04-20,13,270.6494111988257
10,2024-04-20,14,280.81730135014703
10,2024-04-20,15,241.79018161284753
10,2024-04-20,16,182.74947900199294
10,2024-04-20,17,115.13269610703871
10,2024-04-20,18,21.175016766446838
10,2024-04-20,19,0.0
10,2024-04-20,20,0.0
10,2024-04-20,21,
10,2024-04-21,6,
10,2024-04-21,7,27.2541051709876
10,2024-04-21,8,54.06105181275461
10,2024-04-21,9,97.58865417871337
10,2024-04-21,10,119.18002037574955
10,2024-04-21,11,31.877616189704717
10,2024-04-21,12,40.76223245723033
10,2024-04-21,13,31.536976966313105
10,2024-04-21,14,22.706344453068432
10,2024-04-21,15,29.42245302517552
10,2024-04-21,16,23.921583635047575
10,2024-04-21,17,11.723000549741405
10,2024-04-21,18,1.883042210471398
10,2024-04-21,19,0.0
10,2024-04-21,20,0.0
10,2024-04-21,21,
10,2024-04-22,6,
10,2024-04-22,7,25.97537862102692
10,2024-04-22,8,76.68812608632074
10,2024-04-22,9,42.40734224633353
10,2024-04-22,10,51.26961323986596
10,2024-04-22,11,56.7752016802598
10,2024-04-22,12,103.9776890858021
10,2024-04-22,13,162.0446392685605
10,2024-04-22,14,124.56889888257574
10,2024-04-22,15,84.6329667970414
10,2024-04-22,16,71.63206811863381
10,2024-04-22,17,19.086545181273543
10,2024-04-22,18,8.818899846694746
10,2024-04-22,19,0.0
10,2024-04-22,20,0.0
10,2024-04-22,21,
10,2024-04-23,6,
10,2024-04-23,7,34.266248692241874
10,2024-04-23,8,96.39885388699463
10,2024-04-23,9,88.6049177858522
10,2024-04-23,10,54.37515237646882
10,2024-04-23,11,201.11333859566264
10,2024-04-23,12,27.86175985017664
10,2024-04-23,13,81.5493760575435
10,2024-04-23,14,124.34243322359202
10,2024-04-23,15,36.925238254980805
10,2024-04-23,16,24.68112626997909
10,2024-04-23,17,46.792953225734735
10,2024-04-23,18,19.49585649533381
10,2024-04-23,19,0.0
10,2024-04-23,20,0.0
10,2024-04-23,21,
10,2024-04-24,6,
10,2024-04-24,7,31.238971274992267
10,2024-04-24,8,57.44911102143399
10,2024-04-24,9,61.24359147178892
10,2024-04-24,10,95.86251784563308
10,2024-04-24,11,144.82084810018097
10,2024-04-24,12,167.20870692593957
10,2024-04-24,13,151.81834364732904
10,2024-04-24,14,85.15119020465748
10,2024-04-24,15,16.11834031111913
10,2024-04-24,16,13.161186544966885
10,2024-04-24,17,8.11877643352745
10,2024-04-24,18,3.529081150858571
10,2024-04-24,19,0.0
10,2024-04-24,20,0.0
10,2024-04-24,21,
10,2024-04-25,6,
10,2024-04-25,7,37.56309422377448
10,2024-04-25,8,87.31105697927418
10,2024-04-25,9,37.272106435201636
10,2024-04-25,10,214.58932919618817
10,2024-04-25,11,55.97606858474478
10,2024-04-25,12,0.0
10,2024-04-25,13,0.0
10,2024-04-25,14,246.748608628979
10,2024-04-25,15,223.35687113449126
10,2024-04-25,16,113.88666317147809
10,2024-04-25,17,59.112514418425185
10,2024-04-25,18,16.97396867350054
10,2024-04-25,19,0.0
10,2024-04-25,20,0.0
10,2024-04-25,21,
10,2024-04-26,6,
10,2024-04-26,7,36.476777406179316
10,2024-04-26,8,80.29018449625262
10,2024-04-26,9,62.62954855560529
10,2024-04-26,10,50.85656043355999
10,2024-04-26,11,160.32182767001882
10,2024-04-26,12,59.35213605128145
10,2024-04-26,13,175.60308044977265
10,2024-04-26,14,213.8809689461592
10,2024-04-26,15,55.94252810427179
10,2024-04-26,16,9.787726432758603
10,2024-04-26,17,3.940481991769345
10,2024-04-26,18,52.019993036453144
10,2024-04-26,19,0.0
10,2024-04-26,20,0.0
10,2024-04-26,21,
10,2024-04-27,6,
10,2024-04-27,7,23.348064071436767
10,2024-04-27,8,68.86932016129495
10,2024-04-27,9,72.37313748501356
10,2024-04-27,10,161.7577632300871
10,2024-04-27,11,128.4571121150713
10,2024-04-27,12,24.79163210202399
10,2024-04-27,13,163.56996564134835
10,2024-04-27,14,22.939874421659418
10,2024-04-27,15,76.81253153482271
10,2024-04-27,16,194.84011339993074
10,2024-04-27,17,142.03624496349153
10,2024-04-27,18,55.298518273531904
10,2024-04-27,19,0.0
10,2024-04-27,20,0.0
10,2024-04-27,21,
10,2024-04-28,6,
10,2024-04-28,7,40.270416661315735
10,2024-04-28,8,24.475242447875573
10,2024-04-28,9,73.13186473247816
10,2024-04-28,10,117.02309296242458
10,2024-04-28,11,103.47260780694523
10,2024-04-28,12,85.37683781592932
10,2024-04-28,13,53.91214787746533
10,2024-04-28,14,65.6318991855394
10,2024-04-28,15,135.85327784034723
10,2024-04-28,16,47.137833082318856
10,2024-04-28,17,87.96039255439666
10,2024-04-28,18,55.364795030736346
10,2024-04-28,19,0.0
10,2024-04-28,20,0.0
10,2024-04-28,21,
10,2024-04-29,6,
10,2024-04-29,7,39.31783511187875
10,2024-04-29,8,105.49252703069435
10,2024-04-29,9,140.2183591078721
10,2024-04-29,10,53.657308478648176
10,2024-04-29,11,45.971887830616495
10,2024-04-29,12,31.578586680795688
10,2024-04-29,13,127.9242702399186
10,2024-04-29,14,225.01170513177402
10,2024-04-29,15,95.08378106145743
10,2024-04-29,16,67.98779483878737
10,2024-04-29,17,95.29909822575318
10,2024-04-29,18,42.61476067191837
10,2024-04-29,19,0.0
10,2024-04-29,20,0.0
10,2024-04-29,21,0.0
10,2024-04-30,6,
10,2024-04-30,7,40.18755512800364
10,2024-04-30,8,89.1094339915076
10,2024-04-30,9,125.43389005700267
10,2024-04-30,10,221.34123453094747
10,2024-04-30,11,260.43753628969813
10,2024-04-30,12,286.92163848441743
10,2024-04-30,13,263.3287762177797
10,2024-04-30,14,192.76423247284671
10,2024-04-30,15,161.7416660120872
10,2024-04-30,16,66.28754011972006
10,2024-04-30,17,55.31170161425597
10,2024-04-30,18,13.655751768904892
10,2024-04-30,19,0.0
10,2024-04-30,20,0.0
10,2024-04-30,21,0.0
10,2024-05-01,6,
10,2024-05-01,7,41.80014474099549
10,2024-05-01,8,100.00186716747912
10,2024-05-01,9,144.14556035753046
10,2024-05-01,10,117.48895760225773
10,2024-05-01,11,47.485008529899396
10,2024-05-01,12,114.33811879498874
10,2024-05-01,13,51.81999794654536
10,2024-05-01,14,53.722910145987676
10,2024-05-01,15,156.18582263451015
10,2024-05-01,16,68.17224922419726
10,2024-05-01,17,34.96527619280383
10,2024-05-01,18,22.830740515578313
10,2024-05-01,19,0.0
10,2024-05-01,20,0.0
10,2024-05-01,21,0.0
10,2024-05-02,6,
10,2024-05-02,7,26.19492779929047
10,2024-05-02,8,37.76757991617437
10,2024-05-02,9,52.9015605091102
10,2024-05-02,10,114.39905470715965
10,2024-05-02,11,119.06176388475035
10,2024-05-02,12,23.376089692648634
10,2024-05-02,13,43.076179675589685
10,2024-05-02,14,15.533455144066647
10,2024-05-02,15,117.34517418183906
10,2024-05-02,16,27.33610552479486
10,2024-05-02,17,24.54742992900607
10,2024-05-02,18,13.957498225746313
10,2024-05-02,19,0.0
10,2024-05-02,20,0.0
10,2024-05-02,21,0.0
10,2024-05-03,6,
10,2024-05-03,7,26.74061514517207
10,2024-05-03,8,27.706786016670502
10,2024-05-03,9,36.34234044708287
10,2024-05-03,10,30.688285621783763
10,2024-05-03,11,88.54416870610982
10,2024-05-03,12,136.09181302851164
10,2024-05-03,13,182.37925880684114
10,2024-05-03,14,158.8577507225023
10,2024-05-03,15,49.054306707562766
10,2024-05-03,16,48.838718662948864
10,2024-05-03,17,31.136911032390636
10,2024-05-03,18,12.919809306005007
10,2024-05-03,19,0.0
10,2024-05-03,20,0.0
10,2024-05-03,21,0.0
10,2024-05-04,6,
10,2024-05-04,7,44.45610896113058
10,2024-05-04,8,103.74311934940032
10,2024-05-04,9,81.85254679952341
10,2024-05-04,10,117.64017732931372
10,2024-05-04,11,65.91857324745183
10,2024-05-04,12,106.83590865689634
10,2024-05-04,13,157.289956153285
10,2024-05-04,14,150.332807041788
10,2024-05-04,15,109.25006193433305
10,2024-05-04,16,134.26723454015814
10,2024-05-04,17,57.279935553866764
10,2024-05-04,18,3.654396048706416
10,2024-05-04,19,0.0
10,2024-05-04,20,0.0
10,2024-05-04,21,0.0
10,2024-05-05,6,
10,2024-05-05,7,21.071189519818443
10,2024-05-05,8,58.71937024848418
10,2024-05-05,9,57.88705779485156
10,2024-05-05,10,31.817071873016793
10,2024-05-05,11,24.64331769040774
10,2024-05-05,12,32.98553830173907
10,2024-05-05,13,29.92998080446699
10,2024-05-05,14,21.055632391448444
10,2024-05-05,15,20.213257295135193
10,2024-05-05,16,18.918444329435953
10,2024-05-05,17,14.713943389185903
10,2024-05-05,18,8.536874028875094
10,2024-05-05,19,0.0
10,2024-05-05,20,0.0
10,2024-05-05,21,0.0
10,2024-05-06,6,
10,2024-05-06,7,14.285154253286406
10,2024-05-06,8,34.798415339004336
10,2024-05-06,9,33.090951020075025
10,2024-05-06,10,18.12578784009341
10,2024-05-06,11,19.691316722072322
10,2024-05-06,12,23.064855400828094
10,2024-05-06,13,27.21781863611818
10,2024-05-06,14,39.38593614877313
10,2024-05-06,15,38.976181489367335
10,2024-05-06,16,73.13336921831828
10,2024-05-06,17,38.38956082980166
10,2024-05-06,18,10.967013511299607
10,2024-05-06,19,0.0
10,2024-05-06,20,0.0
10,2024-05-06,21,0.0
10,2024-05-07,6,
10,2024-05-07,7,38.67239103796087
10,2024-05-07,8,86.93196056618793
10,2024-05-07,9,59.73979964236047
10,2024-05-07,10,107.7346520448439
10,2024-05-07,11,122.3421403401398
10,2024-05-07,12,150.3211343624589
10,2024-05-07,13,232.01401126172752
10,2024-05-07,14,137.31409590974675
10,2024-05-07,15,140.1886991025158
10,2024-05-07,16,92.9208979824341
10,2024-05-07,17,96.11072033002272
10,2024-05-07,18,41.046342921617125
10,2024-05-07,19,0.0
10,2024-05-07,20,0.0
10,2024-05-07,21,0.0
10,2024-05-08,6,
10,2024-05-08,7,47.498152508750294
10,2024-05-08,8,109.48352650095893
10,2024-05-08,9,124.3296499485681
10,2024-05-08,10,204.6246859648198
10,2024-05-08,11,30.288915771681243
10,2024-05-08,12,140.57904659427808
10,2024-05-08,13,32.72014785076984
10,2024-05-08,14,25.10700118168181
10,2024-05-08,15,84.77473529316478
10,2024-05-08,16,200.4044310638713
10,2024-05-08,17,137.20908016731528
10,2024-05-08,18,61.35944325388287
10,2024-05-08,19,0.0
10,2024-05-08,20,0.0
10,2024-05-08,21,0.0
10,2024-05-09,6,
10,2024-05-09,7,45.01502525876393
10,2024-05-09,8,110.92185405215878
10,2024-05-09,9,159.9673922184645
10,2024-05-09,10,192.59792736484872
10,2024-05-09,11,215.74455554768383
10,2024-05-09,12,154.377012254457
10,2024-05-09,13,47.067367913882165
10,2024-05-09,14,52.41226690024053
10,2024-05-09,15,17.456217642391117
10,2024-05-09,16,17.193744747199908
10,2024-05-09,17,7.927115619957041
10,2024-05-09,18,42.371339167847495
10,2024-05-09,19,0.0
10,2024-05-09,20,0.0
10,2024-05-09,21,0.0
10,2024-05-10,6,
10,2024-05-10,7,48.8748997160667
