angle,azimuth,date,hour,power
38,180,04/04/2024,21,0
38,180,05/04/2024,6,0
38,180,05/04/2024,7,0
38,180,05/04/2024,8,21.11445261
38,180,05/04/2024,9,84.72998332
38,180,05/04/2024,10,165.0944462
38,180,05/04/2024,11,212.9813016
38,180,05/04/2024,12,207.576978
38,180,05/04/2024,13,172.3666373
38,180,05/04/2024,14,168.8166504
38,180,05/04/2024,15,132.6752832
38,180,05/04/2024,16,42.81174506
38,180,05/04/2024,17,19.14882231
38,180,05/04/2024,18,0
38,180,05/04/2024,19,0
38,180,05/04/2024,20,0
38,180,05/04/2024,21,0
38,180,06/04/2024,6,0
38,180,06/04/2024,7,0
38,180,06/04/2024,8,32.48340277
38,180,06/04/2024,9,57.57864997
38,180,06/04/2024,10,64.29903002
38,180,06/04/2024,11,119.8527575
38,180,06/04/2024,12,86.98123369
38,180,06/04/2024,13,107.2691418
38,180,06/04/2024,14,111.1472071
38,180,06/04/2024,15,135.9784553
38,180,06/04/2024,16,93.99117815
38,180,06/04/2024,17,58.5268866
38,180,06/04/2024,18,0
38,180,06/04/2024,19,0
38,180,06/04/2024,20,0
38,180,06/04/2024,21,0
38,180,07/04/2024,6,0
38,180,07/04/2024,7,0
38,180,07/04/2024,8,79.98844727
38,180,07/04/2024,9,103.7277755
38,180,07/04/2024,10,97.94465998
38,180,07/04/2024,11,69.02125605
38,180,07/04/2024,12,56.40698085
38,180,07/04/2024,13,55.76578065
38,180,07/04/2024,14,78.85908223
38,180,07/04/2024,15,104.933691
38,180,07/04/2024,16,75.50788081
38,180,07/04/2024,17,40.17516919
38,180,07/04/2024,18,0
38,180,07/04/2024,19,0
38,180,07/04/2024,20,0
38,180,07/04/2024,21,0
38,180,08/04/2024,6,0
38,180,08/04/2024,7,0
38,180,08/04/2024,8,77.94009042
38,180,08/04/2024,9,165.3079534
38,180,08/04/2024,10,242.1213318
38,180,08/04/2024,11,283.5952251
38,180,08/04/2024,12,302.0941601
38,180,08/04/2024,13,319.2848851
38,180,08/04/2024,14,316.6238253
38,180,08/04/2024,15,255.2736963
38,180,08/04/2024,16,181.638091
38,180,08/04/2024,17,88.5643326
38,180,08/04/2024,18,0
38,180,08/04/2024,19,0
38,180,08/04/2024,20,0
38,180,08/04/2024,21,0
38,180,09/04/2024,6,0
38,180,09/04/2024,7,0
38,180,09/04/2024,8,80.02218948
38,180,09/04/2024,9,180.3607443
38,180,09/04/2024,10,257.3838699
38,180,09/04/2024,11,297.0446623
38,180,09/04/2024,12,303.6572063
38,180,09/04/2024,13,308.0984876
38,180,09/04/2024,14,319.9895865
38,180,09/04/2024,15,264.0221635
38,180,09/04/2024,16,193.3661932
38,180,09/04/2024,17,105.4518658
38,180,09/04/2024,18,0.660889532
38,180,09/04/2024,19,0
38,180,09/04/2024,20,0
38,180,09/04/2024,21,0
38,180,10/04/2024,6,0
38,180,10/04/2024,7,14.33487969
38,180,10/04/2024,8,43.72438172
38,180,10/04/2024,9,48.01464722
38,180,10/04/2024,10,35.65463729
38,180,10/04/2024,11,115.0731871
38,180,10/04/2024,12,149.6996618
38,180,10/04/2024,13,131.608936
38,180,10/04/2024,14,115.0157477
38,180,10/04/2024,15,129.841797
38,180,10/04/2024,16,95.00236799
38,180,10/04/2024,17,94.71133126
38,180,10/04/2024,18,0.950581837
38,180,10/04/2024,19,0
38,180,10/04/2024,20,0
38,180,10/04/2024,21,0
38,180,11/04/2024,6,0
38,180,11/04/2024,7,28.62589266
38,180,11/04/2024,8,62.51254659
38,180,11/04/2024,9,171.0035064
38,180,11/04/2024,10,223.092348
38,180,11/04/2024,11,131.3376144
38,180,11/04/2024,12,186.5499325
38,180,11/04/2024,13,25.84151462
38,180,11/04/2024,14,157.2699467
38,180,11/04/2024,15,112.270876
38,180,11/04/2024,16,116.6295254
38,180,11/04/2024,17,76.38131242
38,180,11/04/2024,18,1.257714849
38,180,11/04/2024,19,0
38,180,11/04/2024,20,0
38,180,11/04/2024,21,0
38,180,12/04/2024,6,0
38,180,12/04/2024,7,66.84237887
38,180,12/04/2024,8,56.05883168
38,180,12/04/2024,9,100.672894
38,180,12/04/2024,10,121.6956321
38,180,12/04/2024,11,116.0129624
38,180,12/04/2024,12,107.8800922
38,180,12/04/2024,13,106.0358285
38,180,12/04/2024,14,105.4516265
38,180,12/04/2024,15,72.97047152
38,180,12/04/2024,16,32.72180443
38,180,12/04/2024,17,16.42634923
38,180,12/04/2024,18,0.627855965
38,180,12/04/2024,19,0
38,180,12/04/2024,20,0
38,180,12/04/2024,21,0
38,180,13/04/2024,6,0
38,180,13/04/2024,7,40.14388677
38,180,13/04/2024,8,46.96773701
38,180,13/04/2024,9,100.2619783
38,180,13/04/2024,10,158.7051964
38,180,13/04/2024,11,205.5403925
38,180,13/04/2024,12,154.983811
38,180,13/04/2024,13,204.8070777
38,180,13/04/2024,14,251.8979829
38,180,13/04/2024,15,220.489911
38,180,13/04/2024,16,183.2438401
38,180,13/04/2024,17,117.9357712
38,180,13/04/2024,18,4.641160923
38,180,13/04/2024,19,0
38,180,13/04/2024,20,0
38,180,13/04/2024,21,0
38,180,14/04/2024,6,0
38,180,14/04/2024,7,26.46759271
38,180,14/04/2024,8,46.90936835
38,180,14/04/2024,9,67.24190803
38,180,14/04/2024,10,66.65290491
38,180,14/04/2024,11,28.89277261
38,180,14/04/2024,12,42.97643207
38,180,14/04/2024,13,73.82972244
38,180,14/04/2024,14,56.86864835
38,180,14/04/2024,15,120.961809
38,180,14/04/2024,16,70.7767346
38,180,14/04/2024,17,38.51676652
38,180,14/04/2024,18,14.5949391
38,180,14/04/2024,19,0
38,180,14/04/2024,20,0
38,180,14/04/2024,21,0
38,180,15/04/2024,6,0
38,180,15/04/2024,7,13.6390481
38,180,15/04/2024,8,30.73206014
38,180,15/04/2024,9,82.6382878
38,180,15/04/2024,10,35.92272237
38,180,15/04/2024,11,69.56235779
38,180,15/04/2024,12,140.5911663
38,180,15/04/2024,13,106.972574
38,180,15/04/2024,14,49.33057839
38,180,15/04/2024,15,108.5366187
38,180,15/04/2024,16,73.68602153
38,180,15/04/2024,17,97.0425541
38,180,15/04/2024,18,7.713083749
38,180,15/04/2024,19,0
38,180,15/04/2024,20,0
38,180,15/04/2024,21,0
38,180,16/04/2024,6,0
38,180,16/04/2024,7,30.98185767
38,180,16/04/2024,8,51.62678457
38,180,16/04/2024,9,91.4630033
38,180,16/04/2024,10,169.441817
38,180,16/04/2024,11,147.6406313
38,180,16/04/2024,12,200.563013
38,180,16/04/2024,13,184.9769597
38,180,16/04/2024,14,126.0665148
38,180,16/04/2024,15,109.9714326
38,180,16/04/2024,16,77.84772937
38,180,16/04/2024,17,13.65312814
38,180,16/04/2024,18,0.619291408
38,180,16/04/2024,19,0
38,180,16/04/2024,20,0
38,180,16/04/2024,21,0
38,180,17/04/2024,6,0
38,180,17/04/2024,7,24.37219007
38,180,17/04/2024,8,63.1476799
38,180,17/04/2024,9,84.1120325
38,180,17/04/2024,10,101.4211425
38,180,17/04/2024,11,186.4725546
38,180,17/04/2024,12,255.1369512
38,180,17/04/2024,13,221.4025795
